,time_index,milemarker,volume,time,raw_volume,unix_time
32870,638.0,61.5,3.0,19140.0,3.0,1702052341.0
32871,639.0,61.5,3.0,19170.0,3.0,1702052371.0
32872,640.0,61.5,1.0,19200.0,1.0,1702052401.0
32873,641.0,61.5,0.0,19230.0,0.0,1702052431.0
32874,642.0,61.5,3.0,19260.0,3.0,1702052461.0
32875,643.0,61.5,2.0,19290.0,2.0,1702052491.0
32876,644.0,61.5,1.0,19320.0,1.0,1702052521.0
32877,645.0,61.5,2.0,19350.0,2.0,1702052551.0
32878,646.0,61.5,2.0,19380.0,2.0,1702052581.0
32879,647.0,61.5,1.0,19410.0,1.0,1702052611.0
32880,648.0,61.5,2.0,19440.0,2.0,1702052641.0
32881,649.0,61.5,2.0,19470.0,2.0,1702052671.0
32882,650.0,61.5,3.0,19500.0,3.0,1702052701.0
32883,651.0,61.5,5.0,19530.0,5.0,1702052731.0
32884,652.0,61.5,3.0,19560.0,3.0,1702052761.0
32885,653.0,61.5,1.0,19590.0,1.0,1702052791.0
32886,654.0,61.5,4.0,19620.0,4.0,1702052821.0
32887,655.0,61.5,2.0,19650.0,2.0,1702052851.0
32888,656.0,61.5,3.0,19680.0,3.0,1702052881.0
32889,657.0,61.5,4.0,19710.0,4.0,1702052911.0
32890,658.0,61.5,2.0,19740.0,2.0,1702052941.0
32891,659.0,61.5,1.0,19770.0,1.0,1702052971.0
32892,660.0,61.5,4.0,19800.0,4.0,1702053001.0
32893,661.0,61.5,3.0,19830.0,3.0,1702053031.0
32894,662.0,61.5,3.0,19860.0,3.0,1702053061.0
32895,663.0,61.5,1.0,19890.0,1.0,1702053091.0
32896,664.0,61.5,5.0,19920.0,5.0,1702053121.0
32897,665.0,61.5,3.0,19950.0,3.0,1702053151.0
32898,666.0,61.5,3.0,19980.0,3.0,1702053181.0
32899,667.0,61.5,4.0,20010.0,4.0,1702053211.0
32900,668.0,61.5,3.0,20040.0,3.0,1702053241.0
32901,669.0,61.5,4.0,20070.0,4.0,1702053271.0
32902,670.0,61.5,1.0,20100.0,1.0,1702053301.0
32903,671.0,61.5,3.0,20130.0,3.0,1702053331.0
32904,672.0,61.5,3.0,20160.0,3.0,1702053361.0
32905,673.0,61.5,6.0,20190.0,6.0,1702053391.0
32906,674.0,61.5,4.0,20220.0,4.0,1702053421.0
32907,675.0,61.5,2.0,20250.0,2.0,1702053451.0
32908,676.0,61.5,1.0,20280.0,1.0,1702053481.0
32909,677.0,61.5,2.0,20310.0,2.0,1702053511.0
32910,678.0,61.5,5.0,20340.0,5.0,1702053541.0
32911,679.0,61.5,3.0,20370.0,3.0,1702053571.0
32912,680.0,61.5,1.0,20400.0,1.0,1702053601.0
32913,681.0,61.5,5.0,20430.0,5.0,1702053631.0
32914,682.0,61.5,4.0,20460.0,4.0,1702053661.0
32915,683.0,61.5,1.0,20490.0,1.0,1702053691.0
32916,684.0,61.5,3.0,20520.0,3.0,1702053721.0
32917,685.0,61.5,8.0,20550.0,8.0,1702053751.0
32918,686.0,61.5,4.0,20580.0,4.0,1702053781.0
32919,687.0,61.5,5.0,20610.0,5.0,1702053811.0
32920,688.0,61.5,3.0,20640.0,3.0,1702053841.0
32921,689.0,61.5,1.0,20670.0,1.0,1702053871.0
32922,690.0,61.5,1.0,20700.0,1.0,1702053901.0
32923,691.0,61.5,4.0,20730.0,4.0,1702053931.0
32924,692.0,61.5,1.0,20760.0,1.0,1702053961.0
32925,693.0,61.5,0.0,20790.0,0.0,1702053991.0
32926,694.0,61.5,4.0,20820.0,4.0,1702054021.0
32927,695.0,61.5,5.0,20850.0,5.0,1702054051.0
32928,696.0,61.5,2.0,20880.0,2.0,1702054081.0
32929,697.0,61.5,5.0,20910.0,5.0,1702054111.0
32930,698.0,61.5,2.0,20940.0,2.0,1702054141.0
32931,699.0,61.5,5.0,20970.0,5.0,1702054171.0
32932,700.0,61.5,1.0,21000.0,1.0,1702054201.0
32933,701.0,61.5,5.0,21030.0,5.0,1702054231.0
32934,702.0,61.5,3.0,21060.0,3.0,1702054261.0
32935,703.0,61.5,1.0,21090.0,1.0,1702054291.0
32936,704.0,61.5,3.0,21120.0,3.0,1702054321.0
32937,705.0,61.5,5.0,21150.0,5.0,1702054351.0
32938,706.0,61.5,1.0,21180.0,1.0,1702054381.0
32939,707.0,61.5,3.0,21210.0,3.0,1702054411.0
32940,708.0,61.5,6.0,21240.0,6.0,1702054441.0
32941,709.0,61.5,3.0,21270.0,3.0,1702054471.0
32942,710.0,61.5,6.0,21300.0,6.0,1702054501.0
32943,711.0,61.5,6.0,21330.0,6.0,1702054531.0
32944,712.0,61.5,2.0,21360.0,2.0,1702054561.0
32945,713.0,61.5,4.0,21390.0,4.0,1702054591.0
32946,714.0,61.5,4.0,21420.0,4.0,1702054621.0
32947,715.0,61.5,3.0,21450.0,3.0,1702054651.0
32948,716.0,61.5,2.0,21480.0,2.0,1702054681.0
32949,717.0,61.5,3.0,21510.0,3.0,1702054711.0
32950,718.0,61.5,4.0,21540.0,4.0,1702054741.0
32951,719.0,61.5,5.0,21570.0,5.0,1702054771.0
32952,720.0,61.5,6.0,21600.0,6.0,1702054801.0
32953,721.0,61.5,6.0,21630.0,6.0,1702054831.0
32954,722.0,61.5,7.0,21660.0,7.0,1702054861.0
32955,723.0,61.5,4.0,21690.0,4.0,1702054891.0
32956,724.0,61.5,1.0,21720.0,1.0,1702054921.0
32957,725.0,61.5,8.0,21750.0,8.0,1702054951.0
32958,726.0,61.5,2.0,21780.0,2.0,1702054981.0
32959,727.0,61.5,5.0,21810.0,5.0,1702055011.0
32960,728.0,61.5,4.0,21840.0,4.0,1702055041.0
32961,729.0,61.5,6.0,21870.0,6.0,1702055071.0
32962,730.0,61.5,4.0,21900.0,4.0,1702055101.0
32963,731.0,61.5,1.0,21930.0,1.0,1702055131.0
32964,732.0,61.5,7.0,21960.0,7.0,1702055161.0
32965,733.0,61.5,4.0,21990.0,4.0,1702055191.0
32966,734.0,61.5,3.0,22020.0,3.0,1702055221.0
32967,735.0,61.5,5.0,22050.0,5.0,1702055251.0
32968,736.0,61.5,3.0,22080.0,3.0,1702055281.0
32969,737.0,61.5,2.0,22110.0,2.0,1702055311.0
32970,738.0,61.5,4.0,22140.0,4.0,1702055341.0
32971,739.0,61.5,4.0,22170.0,4.0,1702055371.0
32972,740.0,61.5,3.0,22200.0,3.0,1702055401.0
32973,741.0,61.5,5.0,22230.0,5.0,1702055431.0
32974,742.0,61.5,4.0,22260.0,4.0,1702055461.0
32975,743.0,61.5,6.0,22290.0,6.0,1702055491.0
32976,744.0,61.5,4.0,22320.0,4.0,1702055521.0
32977,745.0,61.5,6.0,22350.0,6.0,1702055551.0
32978,746.0,61.5,5.0,22380.0,5.0,1702055581.0
32979,747.0,61.5,4.0,22410.0,4.0,1702055611.0
32980,748.0,61.5,7.0,22440.0,7.0,1702055641.0
32981,749.0,61.5,7.0,22470.0,7.0,1702055671.0
32982,750.0,61.5,6.0,22500.0,6.0,1702055701.0
32983,751.0,61.5,2.0,22530.0,2.0,1702055731.0
32984,752.0,61.5,4.0,22560.0,4.0,1702055761.0
32985,753.0,61.5,5.0,22590.0,5.0,1702055791.0
32986,754.0,61.5,5.0,22620.0,5.0,1702055821.0
32987,755.0,61.5,6.0,22650.0,6.0,1702055851.0
32988,756.0,61.5,2.0,22680.0,2.0,1702055881.0
32989,757.0,61.5,9.0,22710.0,9.0,1702055911.0
32990,758.0,61.5,5.0,22740.0,5.0,1702055941.0
32991,759.0,61.5,6.0,22770.0,6.0,1702055971.0
32992,760.0,61.5,4.0,22800.0,4.0,1702056001.0
32993,761.0,61.5,8.0,22830.0,8.0,1702056031.0
32994,762.0,61.5,7.0,22860.0,7.0,1702056061.0
32995,763.0,61.5,7.0,22890.0,7.0,1702056091.0
32996,764.0,61.5,2.0,22920.0,2.0,1702056121.0
32997,765.0,61.5,7.0,22950.0,7.0,1702056151.0
32998,766.0,61.5,5.0,22980.0,5.0,1702056181.0
32999,767.0,61.5,7.0,23010.0,7.0,1702056211.0
33000,768.0,61.5,10.0,23040.0,10.0,1702056241.0
33001,769.0,61.5,7.0,23070.0,7.0,1702056271.0
33002,770.0,61.5,6.0,23100.0,6.0,1702056301.0
33003,771.0,61.5,5.0,23130.0,5.0,1702056331.0
33004,772.0,61.5,5.0,23160.0,5.0,1702056361.0
33005,773.0,61.5,4.0,23190.0,4.0,1702056391.0
33006,774.0,61.5,11.0,23220.0,11.0,1702056421.0
33007,775.0,61.5,5.0,23250.0,5.0,1702056451.0
33008,776.0,61.5,5.0,23280.0,5.0,1702056481.0
33009,777.0,61.5,9.0,23310.0,9.0,1702056511.0
33010,778.0,61.5,7.0,23340.0,7.0,1702056541.0
33011,779.0,61.5,6.0,23370.0,6.0,1702056571.0
33012,780.0,61.5,10.0,23400.0,10.0,1702056601.0
33013,781.0,61.5,8.0,23430.0,8.0,1702056631.0
33014,782.0,61.5,7.0,23460.0,7.0,1702056661.0
33015,783.0,61.5,12.0,23490.0,12.0,1702056691.0
33016,784.0,61.5,5.0,23520.0,5.0,1702056721.0
33017,785.0,61.5,7.0,23550.0,7.0,1702056751.0
33018,786.0,61.5,9.0,23580.0,9.0,1702056781.0
33019,787.0,61.5,9.0,23610.0,9.0,1702056811.0
33020,788.0,61.5,8.0,23640.0,8.0,1702056841.0
33021,789.0,61.5,6.0,23670.0,6.0,1702056871.0
33022,790.0,61.5,7.0,23700.0,7.0,1702056901.0
33023,791.0,61.5,10.0,23730.0,10.0,1702056931.0
33024,792.0,61.5,9.0,23760.0,9.0,1702056961.0
33025,793.0,61.5,5.0,23790.0,5.0,1702056991.0
33026,794.0,61.5,9.0,23820.0,9.0,1702057021.0
33027,795.0,61.5,5.0,23850.0,5.0,1702057051.0
33028,796.0,61.5,10.0,23880.0,10.0,1702057081.0
33029,797.0,61.5,6.0,23910.0,6.0,1702057111.0
33030,798.0,61.5,10.0,23940.0,10.0,1702057141.0
33031,799.0,61.5,12.0,23970.0,12.0,1702057171.0
33032,800.0,61.5,8.0,24000.0,8.0,1702057201.0
33033,801.0,61.5,11.0,24030.0,11.0,1702057231.0
33034,802.0,61.5,7.0,24060.0,7.0,1702057261.0
33035,803.0,61.5,11.0,24090.0,11.0,1702057291.0
33036,804.0,61.5,6.0,24120.0,6.0,1702057321.0
33037,805.0,61.5,13.0,24150.0,13.0,1702057351.0
33038,806.0,61.5,11.0,24180.0,11.0,1702057381.0
33039,807.0,61.5,7.0,24210.0,7.0,1702057411.0
33040,808.0,61.5,13.0,24240.0,13.0,1702057441.0
33041,809.0,61.5,12.0,24270.0,12.0,1702057471.0
33042,810.0,61.5,12.0,24300.0,12.0,1702057501.0
33043,811.0,61.5,6.0,24330.0,6.0,1702057531.0
33044,812.0,61.5,12.0,24360.0,12.0,1702057561.0
33045,813.0,61.5,4.0,24390.0,4.0,1702057591.0
33046,814.0,61.5,14.0,24420.0,14.0,1702057621.0
33047,815.0,61.5,11.0,24450.0,11.0,1702057651.0
33048,816.0,61.5,10.0,24480.0,10.0,1702057681.0
33049,817.0,61.5,9.0,24510.0,9.0,1702057711.0
33050,818.0,61.5,14.0,24540.0,14.0,1702057741.0
33051,819.0,61.5,8.0,24570.0,8.0,1702057771.0
33052,820.0,61.5,7.0,24600.0,7.0,1702057801.0
33053,821.0,61.5,14.0,24630.0,14.0,1702057831.0
33054,822.0,61.5,15.0,24660.0,15.0,1702057861.0
33055,823.0,61.5,11.0,24690.0,11.0,1702057891.0
33056,824.0,61.5,11.0,24720.0,11.0,1702057921.0
33057,825.0,61.5,8.0,24750.0,8.0,1702057951.0
33058,826.0,61.5,12.0,24780.0,12.0,1702057981.0
33059,827.0,61.5,6.0,24810.0,6.0,1702058011.0
33060,828.0,61.5,13.0,24840.0,13.0,1702058041.0
33061,829.0,61.5,10.0,24870.0,10.0,1702058071.0
33062,830.0,61.5,12.0,24900.0,12.0,1702058101.0
33063,831.0,61.5,12.0,24930.0,12.0,1702058131.0
33064,832.0,61.5,10.0,24960.0,10.0,1702058161.0
33065,833.0,61.5,7.0,24990.0,7.0,1702058191.0
33066,834.0,61.5,9.0,25020.0,9.0,1702058221.0
33067,835.0,61.5,9.0,25050.0,9.0,1702058251.0
33068,836.0,61.5,7.0,25080.0,7.0,1702058281.0
33069,837.0,61.5,6.0,25110.0,6.0,1702058311.0
33070,838.0,61.5,10.0,25140.0,10.0,1702058341.0
33071,839.0,61.5,19.0,25170.0,19.0,1702058371.0
33072,840.0,61.5,13.0,25200.0,13.0,1702058401.0
33073,841.0,61.5,15.0,25230.0,15.0,1702058431.0
33074,842.0,61.5,8.0,25260.0,8.0,1702058461.0
33075,843.0,61.5,8.0,25290.0,8.0,1702058491.0
33076,844.0,61.5,19.0,25320.0,19.0,1702058521.0
33077,845.0,61.5,17.0,25350.0,17.0,1702058551.0
33078,846.0,61.5,10.0,25380.0,10.0,1702058581.0
33079,847.0,61.5,18.0,25410.0,18.0,1702058611.0
33080,848.0,61.5,14.0,25440.0,14.0,1702058641.0
33081,849.0,61.5,14.0,25470.0,14.0,1702058671.0
33082,850.0,61.5,11.0,25500.0,11.0,1702058701.0
33083,851.0,61.5,12.0,25530.0,12.0,1702058731.0
33084,852.0,61.5,12.0,25560.0,12.0,1702058761.0
33085,853.0,61.5,9.0,25590.0,9.0,1702058791.0
33086,854.0,61.5,11.0,25620.0,11.0,1702058821.0
33087,855.0,61.5,7.0,25650.0,7.0,1702058851.0
33088,856.0,61.5,11.0,25680.0,11.0,1702058881.0
33089,857.0,61.5,9.0,25710.0,9.0,1702058911.0
33090,858.0,61.5,7.0,25740.0,7.0,1702058941.0
33091,859.0,61.5,12.0,25770.0,12.0,1702058971.0
33092,860.0,61.5,14.0,25800.0,14.0,1702059001.0
33093,861.0,61.5,8.0,25830.0,8.0,1702059031.0
33094,862.0,61.5,18.0,25860.0,18.0,1702059061.0
33095,863.0,61.5,11.0,25890.0,11.0,1702059091.0
33096,864.0,61.5,16.0,25920.0,16.0,1702059121.0
33097,865.0,61.5,14.0,25950.0,14.0,1702059151.0
33098,866.0,61.5,12.0,25980.0,12.0,1702059181.0
33099,867.0,61.5,15.0,26010.0,15.0,1702059211.0
33100,868.0,61.5,8.0,26040.0,8.0,1702059241.0
33101,869.0,61.5,11.0,26070.0,11.0,1702059271.0
33102,870.0,61.5,12.0,26100.0,12.0,1702059301.0
33103,871.0,61.5,15.0,26130.0,15.0,1702059331.0
33104,872.0,61.5,13.0,26160.0,13.0,1702059361.0
33105,873.0,61.5,8.0,26190.0,8.0,1702059391.0
33106,874.0,61.5,9.0,26220.0,9.0,1702059421.0
33107,875.0,61.5,11.0,26250.0,11.0,1702059451.0
33108,876.0,61.5,6.0,26280.0,6.0,1702059481.0
33109,877.0,61.5,5.0,26310.0,5.0,1702059511.0
33110,878.0,61.5,10.0,26340.0,10.0,1702059541.0
33111,879.0,61.5,8.0,26370.0,8.0,1702059571.0
33112,880.0,61.5,7.0,26400.0,7.0,1702059601.0
33113,881.0,61.5,14.0,26430.0,14.0,1702059631.0
33114,882.0,61.5,9.0,26460.0,9.0,1702059661.0
33115,883.0,61.5,10.0,26490.0,10.0,1702059691.0
33116,884.0,61.5,11.0,26520.0,11.0,1702059721.0
33117,885.0,61.5,8.0,26550.0,8.0,1702059751.0
33118,886.0,61.5,9.0,26580.0,9.0,1702059781.0
33119,887.0,61.5,11.0,26610.0,11.0,1702059811.0
33120,888.0,61.5,15.0,26640.0,15.0,1702059841.0
33121,889.0,61.5,11.0,26670.0,11.0,1702059871.0
33122,890.0,61.5,13.0,26700.0,13.0,1702059901.0
33123,891.0,61.5,16.0,26730.0,16.0,1702059931.0
33124,892.0,61.5,10.0,26760.0,10.0,1702059961.0
33125,893.0,61.5,11.0,26790.0,11.0,1702059991.0
33126,894.0,61.5,7.0,26820.0,7.0,1702060021.0
33127,895.0,61.5,12.0,26850.0,12.0,1702060051.0
33128,896.0,61.5,9.0,26880.0,9.0,1702060081.0
33129,897.0,61.5,6.0,26910.0,6.0,1702060111.0
33130,898.0,61.5,13.0,26940.0,13.0,1702060141.0
33131,899.0,61.5,8.0,26970.0,8.0,1702060171.0
33132,900.0,61.5,12.0,27000.0,12.0,1702060201.0
33133,901.0,61.5,8.0,27030.0,8.0,1702060231.0
33134,902.0,61.5,15.0,27060.0,15.0,1702060261.0
33135,903.0,61.5,12.0,27090.0,12.0,1702060291.0
33136,904.0,61.5,12.0,27120.0,12.0,1702060321.0
33137,905.0,61.5,14.0,27150.0,14.0,1702060351.0
33138,906.0,61.5,8.0,27180.0,8.0,1702060381.0
33139,907.0,61.5,10.0,27210.0,10.0,1702060411.0
33140,908.0,61.5,13.0,27240.0,13.0,1702060441.0
33141,909.0,61.5,12.0,27270.0,12.0,1702060471.0
33142,910.0,61.5,11.0,27300.0,11.0,1702060501.0
33143,911.0,61.5,10.0,27330.0,10.0,1702060531.0
33144,912.0,61.5,14.0,27360.0,14.0,1702060561.0
33145,913.0,61.5,5.0,27390.0,5.0,1702060591.0
33146,914.0,61.5,12.0,27420.0,12.0,1702060621.0
33147,915.0,61.5,9.0,27450.0,9.0,1702060651.0
33148,916.0,61.5,13.0,27480.0,13.0,1702060681.0
33149,917.0,61.5,12.0,27510.0,12.0,1702060711.0
33150,918.0,61.5,8.0,27540.0,8.0,1702060741.0
33151,919.0,61.5,8.0,27570.0,8.0,1702060771.0
33152,920.0,61.5,6.0,27600.0,6.0,1702060801.0
33153,921.0,61.5,10.0,27630.0,10.0,1702060831.0
33154,922.0,61.5,7.0,27660.0,7.0,1702060861.0
33155,923.0,61.5,8.0,27690.0,8.0,1702060891.0
33156,924.0,61.5,8.0,27720.0,8.0,1702060921.0
33157,925.0,61.5,10.0,27750.0,10.0,1702060951.0
33158,926.0,61.5,12.0,27780.0,12.0,1702060981.0
33159,927.0,61.5,12.0,27810.0,12.0,1702061011.0
33160,928.0,61.5,10.0,27840.0,10.0,1702061041.0
33161,929.0,61.5,7.0,27870.0,7.0,1702061071.0
33162,930.0,61.5,9.0,27900.0,9.0,1702061101.0
33163,931.0,61.5,12.0,27930.0,12.0,1702061131.0
33164,932.0,61.5,7.0,27960.0,7.0,1702061161.0
33165,933.0,61.5,10.0,27990.0,10.0,1702061191.0
33166,934.0,61.5,9.0,28020.0,9.0,1702061221.0
33167,935.0,61.5,12.0,28050.0,12.0,1702061251.0
33168,936.0,61.5,10.0,28080.0,10.0,1702061281.0
33169,937.0,61.5,8.0,28110.0,8.0,1702061311.0
33170,938.0,61.5,8.0,28140.0,8.0,1702061341.0
33171,939.0,61.5,11.0,28170.0,11.0,1702061371.0
33172,940.0,61.5,15.0,28200.0,15.0,1702061401.0
33173,941.0,61.5,13.0,28230.0,13.0,1702061431.0
33174,942.0,61.5,14.0,28260.0,14.0,1702061461.0
33175,943.0,61.5,14.0,28290.0,14.0,1702061491.0
33176,944.0,61.5,8.0,28320.0,8.0,1702061521.0
33177,945.0,61.5,14.0,28350.0,14.0,1702061551.0
33178,946.0,61.5,15.0,28380.0,15.0,1702061581.0
33179,947.0,61.5,8.0,28410.0,8.0,1702061611.0
33180,948.0,61.5,13.0,28440.0,13.0,1702061641.0
33181,949.0,61.5,13.0,28470.0,13.0,1702061671.0
33182,950.0,61.5,14.0,28500.0,14.0,1702061701.0
33183,951.0,61.5,8.0,28530.0,8.0,1702061731.0
33184,952.0,61.5,9.0,28560.0,9.0,1702061761.0
33185,953.0,61.5,9.0,28590.0,9.0,1702061791.0
33186,954.0,61.5,7.0,28620.0,7.0,1702061821.0
33187,955.0,61.5,6.0,28650.0,6.0,1702061851.0
33188,956.0,61.5,11.0,28680.0,11.0,1702061881.0
33189,957.0,61.5,12.0,28710.0,12.0,1702061911.0
33190,958.0,61.5,11.0,28740.0,11.0,1702061941.0
33191,959.0,61.5,12.0,28770.0,12.0,1702061971.0
33192,960.0,61.5,8.0,28800.0,8.0,1702062001.0
33193,961.0,61.5,10.0,28830.0,10.0,1702062031.0
33194,962.0,61.5,10.0,28860.0,10.0,1702062061.0
33195,963.0,61.5,10.0,28890.0,10.0,1702062091.0
33196,964.0,61.5,15.0,28920.0,15.0,1702062121.0
33197,965.0,61.5,11.0,28950.0,11.0,1702062151.0
33198,966.0,61.5,11.0,28980.0,11.0,1702062181.0
33199,967.0,61.5,12.0,29010.0,12.0,1702062211.0
33200,968.0,61.5,14.0,29040.0,14.0,1702062241.0
33201,969.0,61.5,9.0,29070.0,9.0,1702062271.0
33202,970.0,61.5,3.0,29100.0,3.0,1702062301.0
33203,971.0,61.5,1.0,29130.0,1.0,1702062331.0
33204,972.0,61.5,4.0,29160.0,4.0,1702062361.0
33205,973.0,61.5,7.0,29190.0,7.0,1702062391.0
33206,974.0,61.5,12.0,29220.0,12.0,1702062421.0
33207,975.0,61.5,12.0,29250.0,12.0,1702062451.0
33208,976.0,61.5,13.0,29280.0,13.0,1702062481.0
33209,977.0,61.5,14.0,29310.0,14.0,1702062511.0
33210,978.0,61.5,13.0,29340.0,13.0,1702062541.0
33211,979.0,61.5,12.0,29370.0,12.0,1702062571.0
33212,980.0,61.5,15.0,29400.0,15.0,1702062601.0
33213,981.0,61.5,14.0,29430.0,14.0,1702062631.0
33214,982.0,61.5,12.0,29460.0,12.0,1702062661.0
33215,983.0,61.5,14.0,29490.0,14.0,1702062691.0
33216,984.0,61.5,12.0,29520.0,12.0,1702062721.0
33217,985.0,61.5,14.0,29550.0,14.0,1702062751.0
33218,986.0,61.5,14.0,29580.0,14.0,1702062781.0
33219,987.0,61.5,15.0,29610.0,15.0,1702062811.0
33220,988.0,61.5,11.0,29640.0,11.0,1702062841.0
33221,989.0,61.5,7.0,29670.0,7.0,1702062871.0
33222,990.0,61.5,11.0,29700.0,11.0,1702062901.0
33223,991.0,61.5,8.0,29730.0,8.0,1702062931.0
33224,992.0,61.5,6.0,29760.0,6.0,1702062961.0
33225,993.0,61.5,10.0,29790.0,10.0,1702062991.0
33226,994.0,61.5,6.0,29820.0,6.0,1702063021.0
33227,995.0,61.5,15.0,29850.0,15.0,1702063051.0
33228,996.0,61.5,13.0,29880.0,13.0,1702063081.0
33229,997.0,61.5,17.0,29910.0,17.0,1702063111.0
33230,998.0,61.5,12.0,29940.0,12.0,1702063141.0
33231,999.0,61.5,9.0,29970.0,9.0,1702063171.0
33232,1000.0,61.5,6.0,30000.0,6.0,1702063201.0
33233,1001.0,61.5,7.0,30030.0,7.0,1702063231.0
33234,1002.0,61.5,4.0,30060.0,4.0,1702063261.0
33235,1003.0,61.5,8.0,30090.0,8.0,1702063291.0
33236,1004.0,61.5,2.0,30120.0,2.0,1702063321.0
33237,1005.0,61.5,7.0,30150.0,7.0,1702063351.0
33238,1006.0,61.5,10.0,30180.0,10.0,1702063381.0
33239,1007.0,61.5,14.0,30210.0,14.0,1702063411.0
33240,1008.0,61.5,13.0,30240.0,13.0,1702063441.0
33241,1009.0,61.5,13.0,30270.0,13.0,1702063471.0
33242,1010.0,61.5,13.0,30300.0,13.0,1702063501.0
33243,1011.0,61.5,13.0,30330.0,13.0,1702063531.0
33244,1012.0,61.5,6.0,30360.0,6.0,1702063561.0
33245,1013.0,61.5,0.0,30390.0,0.0,1702063591.0
33246,1014.0,61.5,7.0,30420.0,7.0,1702063621.0
33247,1015.0,61.5,7.0,30450.0,7.0,1702063651.0
33248,1016.0,61.5,4.0,30480.0,4.0,1702063681.0
33249,1017.0,61.5,4.0,30510.0,4.0,1702063711.0
33250,1018.0,61.5,9.0,30540.0,9.0,1702063741.0
33251,1019.0,61.5,5.0,30570.0,5.0,1702063771.0
33252,1020.0,61.5,8.0,30600.0,8.0,1702063801.0
33253,1021.0,61.5,7.0,30630.0,7.0,1702063831.0
33254,1022.0,61.5,11.0,30660.0,11.0,1702063861.0
33255,1023.0,61.5,11.0,30690.0,11.0,1702063891.0
33256,1024.0,61.5,11.0,30720.0,11.0,1702063921.0
33257,1025.0,61.5,12.0,30750.0,12.0,1702063951.0
33258,1026.0,61.5,13.0,30780.0,13.0,1702063981.0
33259,1027.0,61.5,9.0,30810.0,9.0,1702064011.0
33260,1028.0,61.5,12.0,30840.0,12.0,1702064041.0
33261,1029.0,61.5,10.0,30870.0,10.0,1702064071.0
33262,1030.0,61.5,11.0,30900.0,11.0,1702064101.0
33263,1031.0,61.5,11.0,30930.0,11.0,1702064131.0
33264,1032.0,61.5,7.0,30960.0,7.0,1702064161.0
33265,1033.0,61.5,9.0,30990.0,9.0,1702064191.0
33266,1034.0,61.5,7.0,31020.0,7.0,1702064221.0
33267,1035.0,61.5,3.0,31050.0,3.0,1702064251.0
33268,1036.0,61.5,0.0,31080.0,0.0,1702064281.0
33269,1037.0,61.5,5.0,31110.0,5.0,1702064311.0
33270,1038.0,61.5,6.0,31140.0,6.0,1702064341.0
33271,1039.0,61.5,7.0,31170.0,7.0,1702064371.0
33272,1040.0,61.5,8.0,31200.0,8.0,1702064401.0
33273,1041.0,61.5,9.0,31230.0,9.0,1702064431.0
33274,1042.0,61.5,13.0,31260.0,13.0,1702064461.0
33275,1043.0,61.5,12.0,31290.0,12.0,1702064491.0
33276,1044.0,61.5,7.0,31320.0,7.0,1702064521.0
33277,1045.0,61.5,14.0,31350.0,14.0,1702064551.0
33278,1046.0,61.5,9.0,31380.0,9.0,1702064581.0
33279,1047.0,61.5,15.0,31410.0,15.0,1702064611.0
33280,1048.0,61.5,6.0,31440.0,6.0,1702064641.0
33281,1049.0,61.5,8.0,31470.0,8.0,1702064671.0
33282,1050.0,61.5,10.0,31500.0,10.0,1702064701.0
33283,1051.0,61.5,10.0,31530.0,10.0,1702064731.0
33284,1052.0,61.5,5.0,31560.0,5.0,1702064761.0
33285,1053.0,61.5,1.0,31590.0,1.0,1702064791.0
33286,1054.0,61.5,10.0,31620.0,10.0,1702064821.0
33287,1055.0,61.5,8.0,31650.0,8.0,1702064851.0
33288,1056.0,61.5,7.0,31680.0,7.0,1702064881.0
33289,1057.0,61.5,1.0,31710.0,1.0,1702064911.0
33290,1058.0,61.5,1.0,31740.0,1.0,1702064941.0
33291,1059.0,61.5,7.0,31770.0,7.0,1702064971.0
33292,1060.0,61.5,14.0,31800.0,14.0,1702065001.0
33293,1061.0,61.5,10.0,31830.0,10.0,1702065031.0
33294,1062.0,61.5,9.0,31860.0,9.0,1702065061.0
33295,1063.0,61.5,12.0,31890.0,12.0,1702065091.0
33296,1064.0,61.5,11.0,31920.0,11.0,1702065121.0
33297,1065.0,61.5,11.0,31950.0,11.0,1702065151.0
33298,1066.0,61.5,11.0,31980.0,11.0,1702065181.0
33299,1067.0,61.5,13.0,32010.0,13.0,1702065211.0
33300,1068.0,61.5,10.0,32040.0,10.0,1702065241.0
33301,1069.0,61.5,11.0,32070.0,11.0,1702065271.0
33302,1070.0,61.5,10.0,32100.0,10.0,1702065301.0
33303,1071.0,61.5,5.0,32130.0,5.0,1702065331.0
33304,1072.0,61.5,6.5,32160.0,,1702065361.0
33305,1073.0,61.5,8.0,32190.0,8.0,1702065391.0
33306,1074.0,61.5,10.0,32220.0,10.0,1702065421.0
33307,1075.0,61.5,10.0,32250.0,10.0,1702065451.0
33308,1076.0,61.5,6.0,32280.0,6.0,1702065481.0
33309,1077.0,61.5,3.0,32310.0,3.0,1702065511.0
33310,1078.0,61.5,3.0,32340.0,3.0,1702065541.0
33311,1079.0,61.5,8.0,32370.0,8.0,1702065571.0
33312,1080.0,61.5,10.0,32400.0,10.0,1702065601.0
33313,1081.0,61.5,14.0,32430.0,14.0,1702065631.0
33314,1082.0,61.5,8.0,32460.0,8.0,1702065661.0
33315,1083.0,61.5,4.0,32490.0,4.0,1702065691.0
33316,1084.0,61.5,10.0,32520.0,10.0,1702065721.0
33317,1085.0,61.5,10.0,32550.0,10.0,1702065751.0
